customer_id,name,email,region,signup_date
C1792,Danny Sullivan,halldavid@example.com,West,2024-03-16
C1793,Natasha Moore,adrian51@example.org,West,2025-04-19
C1794,Andrew Morgan,aaronstone@example.com,South,2023-01-12
C1795,April Phillips,ryan33@example.org,East,2024-06-09
C1796,Charles Taylor,johnmartinez@example.net,East,2024-05-19
C1797,Eric Payne,jeanettepreston@example.com,West,2024-08-21
C1798,Robert Smith,james45@example.net,East,2024-03-01
C1799,Sherry Lewis,rochateresa@example.com,East,2023-04-30
C1800,Carrie Ryan,dwatkins@example.net,West,2025-06-11
C1801,Dalton Wagner,theresa65@example.org,West,2025-08-03
C1802,Cory Nunez,carla46@example.net,West,2023-04-17
C1803,David Huber,faguirre@example.org,South,2025-06-18
C1804,Robert Decker,bcampbell@example.com,West,2023-08-07
C1805,William Brown,qmoreno@example.com,North,2023-05-11
C1806,Tracy Ryan,oliviafletcher@example.org,North,2024-08-15
C1807,Ronald Richardson,birdtrevor@example.com,North,2023-08-16
C1808,Arthur Rivera,kbarron@example.net,West,2025-01-23
C1809,Megan Spencer,walterwells@example.com,North,2023-09-12
C1810,Alexander Walker,edward08@example.net,West,2024-02-14
C1811,Miranda White,boltonmelinda@example.net,North,2023-01-31
C1812,Ralph Adams,kelsey55@example.net,East,2025-06-12
C1813,William Cervantes,nrose@example.org,South,2025-04-04
C1814,Warren Johnson,maxwellwesley@example.net,South,2022-09-18
C1815,Brian Phillips,matthewwhite@example.org,North,2023-06-23
C1816,Micheal Adams,gonzalesmary@example.net,East,2024-11-13
C1817,Shawn Rose,christinacarter@example.com,West,2025-01-26
C1818,Jeanne Melton,milleramy@example.org,North,2023-10-11
C1819,Louis Nelson,waynechase@example.org,West,2023-12-05
C1820,Tami Baker DDS,michellezhang@example.com,South,2024-10-25
C1821,Matthew Clark,galexander@example.com,West,2024-06-04
C1822,Robert Garrett,zterrell@example.net,South,2024-10-24
C1823,Elizabeth Smith,rebeccagonzales@example.net,West,2022-09-29
C1824,Michael Mann,andrehernandez@example.com,North,2022-11-14
C1825,Amy Alvarez,alexanderjacob@example.com,North,2023-01-25
C1826,Joseph Mays,blopez@example.net,North,2025-03-13
C1827,Danielle Gates,campbelljessica@example.net,West,2025-05-08
C1828,Amy Nelson,kevinspencer@example.net,East,2024-12-13
C1829,Molly Miller,crossmaria@example.net,East,2023-04-03
C1830,Jeffrey Crawford,thomasbrittany@example.com,East,2025-03-10
C1831,Daniel Bell,guzmanelizabeth@example.com,North,2024-01-25
C1832,Samantha Lewis,zmarshall@example.net,West,2025-04-03
C1833,Tiffany Benton,nataliekaufman@example.com,South,2023-03-23
C1834,Jeffrey White,ojohnston@example.org,North,2023-06-07
C1835,Pamela Simpson,paulashley@example.net,East,2023-06-23
C1836,Michael Anderson,emorrow@example.com,South,2025-01-04
C1837,Toni White,jwilson@example.net,North,2024-02-05
C1838,Lisa Cox,conniejones@example.org,East,2024-10-21
C1839,Edward Craig,lauraparrish@example.com,South,2022-09-19
C1840,Kevin Herrera,baxterjohn@example.com,South,2024-06-13
C1841,Gina Martinez,johnsonmichael@example.org,West,2025-04-18
C1842,Catherine Roberts,richardwagner@example.net,West,2023-05-22
C1843,Caroline Ayers,pwilson@example.net,South,2025-02-19
C1844,Michael Vargas,lucerojamie@example.com,West,2023-12-23
C1845,Hayley Morales,woodwardmadison@example.org,North,2024-01-10
C1846,Adam Nielsen,blake00@example.org,East,2024-07-06
C1847,Lee Hull,castillosandy@example.net,West,2024-04-28
C1848,James Moore,mercersandra@example.net,South,2022-11-01
C1849,Christopher Bright,zwright@example.net,West,2023-09-20
C1850,Jessica Knight,zdaugherty@example.net,North,2025-07-02
C1851,Brett Brown,alvarezscott@example.net,North,2023-08-12
C1852,Ricky Morrison,robin65@example.net,North,2023-02-07
C1853,Taylor Johnson,saramcintosh@example.org,North,2024-02-26
C1854,Amanda Rogers,breed@example.org,East,2024-04-12
C1855,Brittany Deleon,fsanchez@example.com,East,2022-09-20
C1856,Sarah Villa,roger76@example.net,South,2024-01-30
C1857,Nicole Matthews,deborahsloan@example.net,East,2023-06-07
C1858,Marissa Howell,dmejia@example.com,South,2023-06-26
C1859,Jeremiah Espinoza,david85@example.com,South,2023-08-23
C1860,Kristen Snyder,debranolan@example.net,South,2024-12-06
C1861,Andrea Ray,nrocha@example.com,South,2025-04-14
C1862,Jacob Hoffman,robertosanchez@example.net,East,2023-03-11
C1863,Mark Lowery,biancaschroeder@example.net,South,2024-08-27
C1864,Jamie Smith,michaelallison@example.net,South,2023-12-26
C1865,Dr. Erin Mejia,peterwarren@example.org,West,2024-06-12
C1866,David Watkins,sherri77@example.com,South,2023-01-02
C1867,Dana Rodriguez,fsoto@example.com,South,2022-12-20
C1868,Frank Mays,nicole49@example.org,South,2025-04-04
C1869,Rebecca Jones,reevesadam@example.org,North,2022-09-12
C1870,Carl Harris,scott28@example.net,West,2025-05-12
C1871,Ann Wright,coxpamela@example.com,West,2024-01-01
C1872,Adam Jones,nhernandez@example.org,West,2023-01-24
C1873,Mitchell Trevino,kingkim@example.net,West,2023-12-05
C1874,Melissa Robinson,harmonkimberly@example.org,South,2025-08-22
C1875,Devin Mendoza,adamsdana@example.com,West,2024-12-03
C1876,Tracy Smith,kellyhernandez@example.com,East,2023-04-17
C1877,William Ford,oking@example.org,South,2024-07-17
C1878,Scott Lee,scottkimberly@example.com,West,2024-11-12
C1879,Michelle Reid,jasonrivera@example.org,East,2024-06-07
C1880,Isaac Stone,abarnett@example.org,West,2023-02-27
C1881,Michelle Campos,amypierce@example.org,South,2024-07-13
C1882,Lauren Liu,brownapril@example.org,West,2024-10-06
C1883,Brandon Cook,lauren46@example.com,West,2024-06-24
C1884,Charles Peterson,sarahlozano@example.net,West,2024-01-22
C1885,John Parker,johnny64@example.net,East,2025-08-19
C1886,Amanda Collins,kingabigail@example.org,South,2023-01-12
C1887,Megan King,estradatodd@example.net,South,2024-01-16
C1888,Robert Anderson,wilsonjoel@example.net,North,2025-03-29
C1889,Ashley Woodard,amberbarnes@example.com,West,2024-05-21
C1890,Jonathan Allen,kim80@example.net,West,2025-01-09
C1891,Benjamin Villa,stephen65@example.com,East,2025-02-02
C1892,Dr. Laura Hawkins,edwardsilva@example.net,South,2022-10-28
C1893,Adam Yang,lgarcia@example.com,North,2023-11-17
C1894,Deanna Murphy,charlesgomez@example.net,South,2024-12-15
C1895,Steve Munoz,herrerarenee@example.net,East,2022-09-18
C1896,Elizabeth Hart,mistyreeves@example.net,East,2024-07-31
C1897,Dr. Alyssa Rivera,gmosley@example.com,South,2023-12-13
C1898,Stephanie Davis,jermainewolf@example.org,East,2024-10-23
C1899,Colleen Sims,hamptonbenjamin@example.net,East,2022-12-18
C1900,Tamara Smith,kelly70@example.org,South,2023-04-25
C1901,Wanda Daniels,michealward@example.net,South,2023-01-05
C1902,Angela Hurst,oromero@example.org,South,2024-04-07
C1903,Kimberly Wong,arroyofrancisco@example.net,East,2024-10-20
C1904,Amy Elliott,wburns@example.com,East,2023-10-27
C1905,Nicole Mcdaniel,stephen41@example.com,South,2022-12-07
C1906,Kevin Fisher,dalecarlson@example.com,South,2024-09-22
C1907,James Klein,alexander76@example.net,West,2023-07-05
C1908,Aaron Garcia,donald59@example.com,South,2023-02-22
C1909,Christine Rodriguez,tara63@example.net,East,2025-05-07
C1910,Madison Thompson,fnorris@example.net,West,2025-06-30
C1911,Kristen Stewart,usharp@example.com,North,2023-12-19
C1912,Mrs. Megan Jackson,fischerjoyce@example.net,West,2023-02-15
C1913,Ellen James,michael33@example.org,North,2023-12-25
C1914,Kristen Jones,whiteelizabeth@example.com,North,2023-06-06
C1915,Ashley Zavala,jasminhudson@example.net,East,2023-03-04
C1916,Barbara Beasley,stokeschris@example.net,South,2024-09-10
C1917,Mark Lawrence,bmolina@example.com,West,2023-12-15
C1918,Todd Huff,bradley80@example.com,West,2025-02-17
C1919,Rachael Smith,karenpratt@example.net,East,2024-08-13
C1920,Juan Boyle,edward51@example.net,West,2025-02-05
C1921,Scott Patterson,hesschristopher@example.org,West,2023-03-18
C1922,Michael Beck,hernandezamanda@example.com,South,2024-09-20
C1923,Amy Adams,pereztyrone@example.com,South,2023-07-27
C1924,Maria Hall,anthonyhunter@example.com,West,2024-11-04
C1925,Scott Carpenter,cfranklin@example.org,West,2023-03-05
C1926,Patricia Olsen,gregory14@example.net,North,2025-07-31
C1927,Christopher Johnson,uhall@example.org,South,2025-02-05
C1928,Daniel Edwards,marcus25@example.org,South,2025-06-06
C1929,Shannon Murray,joshuamcconnell@example.com,North,2023-04-13
C1930,Mark Moore,medinatracy@example.org,South,2023-11-25
C1931,Anna Norris,etaylor@example.org,West,2023-10-14
C1932,Amber Figueroa,rebecca95@example.net,East,2025-04-10
C1933,Cynthia Owens,diana87@example.com,North,2024-04-26
C1934,Michael Harper,annanelson@example.net,West,2022-09-09
C1935,Elizabeth Evans,maryrodriguez@example.net,North,2025-01-19
C1936,Nicholas Banks,michaeltammy@example.com,North,2025-06-26
C1937,John Arnold,kgraham@example.com,West,2023-09-15
C1938,Derek Keller,tyoung@example.org,West,2025-06-15
C1939,Christian Jones,qstewart@example.com,South,2024-05-01
C1940,Michael Wheeler,robertsonraymond@example.com,West,2023-12-17
C1941,Patricia Small,vward@example.net,East,2023-05-29
C1942,Nicholas Mayo,alex53@example.net,South,2023-06-18
C1943,Luis Brown,johnnelson@example.org,North,2023-11-28
C1944,Shannon Hill,qjones@example.org,West,2023-10-22
C1945,Emma Ramirez,david90@example.org,West,2023-01-30
C1946,Shawn Fernandez,herreradevin@example.net,East,2023-10-04
C1947,Brian Koch,watersmark@example.com,East,2025-02-07
C1948,Robert Valdez,cthomas@example.net,North,2025-02-12
C1949,Jessica Saunders,lori36@example.org,East,2024-04-21
C1950,Lindsay Hogan,joneschristopher@example.net,East,2024-02-14
C1951,Adam Cooper,crosbymelissa@example.org,East,2024-04-14
C1952,Kelly Williams,zparker@example.net,North,2025-03-07
C1953,Maria Bryan,cannonrobert@example.net,North,2024-05-20
C1954,Melissa Cooley,rwood@example.net,South,2022-10-23
C1955,Jennifer Brown,trujillotiffany@example.net,West,2025-04-30
C1956,Richard Odonnell,whitesandra@example.com,North,2023-06-04
C1957,Eric Porter,andrealin@example.net,South,2023-04-04
C1958,Paul Carter,beverly87@example.org,South,2025-04-21
C1959,Eugene Mckenzie,longrobert@example.com,North,2024-02-05
C1960,Katie Torres,ashleyalexander@example.net,South,2023-09-12
C1961,Kevin Hardy,deanjennifer@example.com,East,2025-03-21
C1962,Luis Smith,michele28@example.com,North,2023-12-12
C1963,Stephanie Taylor,tadkins@example.org,North,2024-03-30
C1964,Stacey Luna,huffelizabeth@example.net,East,2023-01-27
C1965,James Williams,moniqueclark@example.com,South,2024-01-04
C1966,Tina Gonzalez,alexandriamoody@example.net,East,2022-11-17
C1967,Timothy Jacobs,gregoryhill@example.com,North,2023-04-26
C1968,Alexander Valentine,gabrielabrown@example.com,East,2024-10-29
C1969,Michael Wilson,melissaoconnor@example.org,South,2022-12-06
C1970,Dr. Donna Johnson,phamdonna@example.net,North,2023-03-23
C1971,Anthony Rowland,leonbernard@example.org,South,2024-08-05
C1972,Gina Page,vwood@example.net,North,2025-05-07
C1973,Christopher Contreras,anne32@example.net,North,2024-08-02
C1974,Mr. Christian Fitzgerald Jr.,wjones@example.com,East,2024-12-09
C1975,Mark Steele,tim16@example.net,West,2024-10-21
C1976,Tracey Lane,chaveztroy@example.com,West,2024-03-07
C1977,Lori Hodges,conleytanner@example.com,East,2024-04-05
C1978,Gloria Underwood,jackgriffin@example.org,North,2025-06-30
C1979,Lauren Miller,veronica56@example.com,West,2025-06-23
C1980,Mark Mendoza,warren25@example.org,South,2024-06-26
C1981,Robert Martin,harveyronald@example.org,South,2022-10-26
C1982,Leslie Petersen,danielsanders@example.com,West,2025-01-03
C1983,Mr. Michael Alvarado,stephen80@example.net,North,2025-03-15
C1984,Daniel Oliver,aaronreid@example.com,East,2023-04-29
C1985,Cassandra Harris,nhouston@example.net,South,2024-01-02
C1986,Sandra Clark,gbutler@example.org,East,2023-02-17
C1987,Stephanie Beck,burnssarah@example.net,East,2025-05-24
C1988,Karen Martinez,blake09@example.org,North,2022-11-12
C1989,Amanda Scott,lewisalexander@example.net,West,2023-06-12
C1990,Lori Green,yvette45@example.com,East,2024-12-12
C1991,Francisco Phillips,pbarrett@example.com,South,2022-11-23
C1992,Tyler Martin,michaelbryant@example.com,North,2023-12-14
C1993,Denise Ryan,victoriajohnson@example.org,South,2024-05-14
C1994,Robert Barr,mitchellthomas@example.net,North,2024-02-18
C1995,Stephen Brown,tristanharris@example.net,East,2025-03-21
C1996,Laura Brooks,monicasantana@example.org,North,2024-10-20
C1997,Kevin Wheeler,casey10@example.net,North,2025-05-18
C1998,Johnny Jones,shannon85@example.org,West,2024-07-30
C1999,Gary Peters,gina16@example.com,East,2025-04-22
C2000,Laura Larson,bperez@example.org,West,2023-08-07
